ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.104782,0.296533,9.944272,-0.003728,-0.007723,0.011185,49.0,-21.5,18.2,-35.3,961.08,48.97614,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,10,2018-06-19 22:49:42:664
-0.097747,0.296683,9.944422,0.003728,-0.006658,0.010386,49.0,-21.5,18.75,-35.4,961.23,48.97614,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,110,2018-06-19 22:49:42:764
-0.107027,0.298928,9.927956,-2.66E-4,-0.006392,0.010919,49.0,-21.25,18.8,-35.3,961.2,48.97614,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,210,2018-06-19 22:49:42:864
-0.11047,0.291294,9.932146,0.002397,-0.006924,0.01012,48.0,-21.15,18.8,-35.35,961.23,47.64875,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,310,2018-06-19 22:49:42:964
-0.100291,0.291893,9.934542,-5.33E-4,-0.006125,0.011452,48.0,-21.45,19.0,-35.8,961.23,47.64875,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,410,2018-06-19 22:49:43:064
-0.10598,0.28351,9.932746,-0.003196,-0.007457,0.010386,49.0,-21.4,18.8,-35.9,961.23,47.64875,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,509,2018-06-19 22:49:43:163
-0.098795,0.29339,9.948014,-7.99E-4,-0.007457,0.009321,47.0,-21.15,17.8,-36.25,961.23,47.64875,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,610,2018-06-19 22:49:43:264
-0.098046,0.297731,9.938582,-2.66E-4,-0.007989,0.010653,47.0,-21.35,17.8,-36.35,961.11,47.48497,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,709,2018-06-19 22:49:43:363
-0.095352,0.289648,9.932896,-0.001864,-0.002131,0.010653,48.0,-21.65,18.05,-36.35,961.11,47.48497,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,810,2018-06-19 22:49:43:464
-0.109422,0.28875,9.937386,-0.009055,0.006392,0.008788,49.0,-21.35,17.95,-36.3,961.17,47.48497,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,910,2018-06-19 22:49:43:564
-0.103734,0.371078,9.923914,-0.001332,-0.008522,-0.030626,47.0,-21.4,17.45,-36.1,961.23,47.48497,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,1010,2018-06-19 22:49:43:664
-0.089813,0.284708,9.932296,2.66E-4,-0.008788,-0.017311,47.0,-21.7,18.3,-35.55,961.23,47.86417,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,1110,2018-06-19 22:49:43:764
-0.085173,0.290546,9.93529,2.66E-4,-0.007723,-5.33E-4,48.0,-21.9,18.55,-35.45,961.17,47.86417,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,1210,2018-06-19 22:49:43:864
-0.065414,0.306712,9.936936,2.66E-4,-0.007457,-5.33E-4,49.0,-21.45,17.55,-35.65,961.1,47.86417,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,1310,2018-06-19 22:49:43:964
-0.099842,0.272583,9.944572,-0.001065,-0.007723,-0.003728,50.0,-21.7,17.3,-35.75,961.1,47.15676,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,1411,2018-06-19 22:49:44:065
-0.085772,0.276924,9.937386,0.002131,-0.006924,-0.007191,50.0,-21.8,17.35,-35.8,961.19,47.15676,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,1510,2018-06-19 22:49:44:164
-0.122894,0.272284,9.937834,0.0,-0.007457,-0.019441,50.0,-21.75,17.05,-35.9,961.29,47.15676,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,1611,2018-06-19 22:49:44:265
-0.083826,0.298928,9.937386,-0.001864,-0.007723,-0.021572,50.0,-21.55,16.4,-36.35,961.29,47.15676,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,1710,2018-06-19 22:49:44:364
-0.099543,0.286355,9.941726,-0.001598,-0.007723,-0.061519,49.0,-21.85,16.2,-36.35,961.22,48.30808,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,1809,2018-06-19 22:49:44:463
-0.033231,0.34129,9.94502,-0.004527,-0.007723,0.001864,49.0,-21.65,16.4,-36.35,961.2,48.30808,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,1910,2018-06-19 22:49:44:564
-0.180525,0.177681,9.941278,-0.003995,-0.003196,-0.034887,49.0,-21.5,16.1,-36.2,961.2,48.30808,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,2010,2018-06-19 22:49:44:664
-0.230221,0.273032,9.94472,-0.018376,0.037284,-0.042611,50.0,-21.4,16.1,-36.15,961.2,47.88094,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,2110,2018-06-19 22:49:44:764
-0.192051,0.264051,9.928104,0.041812,-0.110521,0.013848,48.0,-21.4,16.0,-36.2,961.2,47.88094,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,2209,2018-06-19 22:49:44:863
-0.109422,0.281714,9.932446,-5.33E-4,-0.006392,0.009321,48.0,-21.6,16.25,-36.15,961.17,47.88094,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,2309,2018-06-19 22:49:44:963
-0.097447,0.280816,9.929452,0.0,-0.014115,0.011452,49.0,-21.4,16.2,-36.1,961.17,47.88094,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,2409,2018-06-19 22:49:45:063
-0.127834,0.281864,9.947116,0.001065,-0.018642,0.011185,48.0,-21.9,16.4,-36.15,961.17,48.10234,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,2510,2018-06-19 22:49:45:164
-0.121098,0.276325,9.93514,-0.003462,-0.004794,0.009854,49.0,-21.9,16.55,-36.05,961.17,48.10234,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,2609,2018-06-19 22:49:45:263
-0.00479,0.299976,9.953102,-0.001065,-0.009321,-5.33E-4,48.0,-22.25,17.2,-35.55,961.17,48.10234,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,2709,2018-06-19 22:49:45:363
-0.121248,0.277224,9.946816,-0.001065,-0.007989,-0.037551,49.0,-22.15,17.3,-35.4,961.27,48.10234,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,2809,2018-06-19 22:49:45:463
-0.075443,0.294887,9.944572,-0.001065,-0.008256,-0.040214,48.0,-22.45,17.65,-35.0,961.2,49.39757,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,2910,2018-06-19 22:49:45:564
-0.095352,0.250729,9.94023,-0.002397,-0.008256,-0.042611,49.0,-22.5,17.55,-34.9,961.17,49.39757,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,3010,2018-06-19 22:49:45:664
-0.08637,0.271236,9.93993,-2.66E-4,-0.007457,-0.014381,48.0,-22.7,17.75,-34.6,961.18,49.39757,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,3109,2018-06-19 22:49:45:763
-0.037871,0.261057,9.948612,-0.003462,-0.007191,-0.02823,48.0,-22.8,17.55,-34.65,961.21,49.39757,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,3210,2018-06-19 22:49:45:864
-0.090711,0.321382,9.94023,-7.99E-4,-0.007457,-0.056193,47.0,-22.95,17.35,-34.6,961.18,50.57556,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,3310,2018-06-19 22:49:45:964
-0.101489,0.297282,9.944422,0.002131,-0.008256,-0.019441,48.0,-22.8,16.5,-34.85,961.18,50.57556,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,3409,2018-06-19 22:49:46:063
-0.090262,0.294737,9.931698,-0.003196,-0.007989,-0.024501,46.0,-22.85,16.45,-34.75,961.15,50.57556,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,3509,2018-06-19 22:49:46:163
-0.096549,0.296234,9.93574,-0.002397,-0.008788,-0.045274,46.0,-22.8,16.2,-34.8,961.24,50.19045,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,3610,2018-06-19 22:49:46:264
-0.080682,0.29818,9.941726,-0.001065,-0.009055,-0.020773,45.0,-22.55,15.25,-34.8,961.15,50.19045,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,3710,2018-06-19 22:49:46:364
-0.116458,0.334405,9.933494,-2.66E-4,-0.007457,-0.009321,46.0,-22.45,15.0,-34.75,961.27,50.19045,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,3809,2018-06-19 22:49:46:463
-0.149539,0.275876,9.940978,-0.001864,-0.008256,0.010919,46.0,-22.5,14.4,-34.8,961.24,50.19045,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,3910,2018-06-19 22:49:46:564
-0.107926,0.282014,9.941278,5.33E-4,-0.006125,0.011718,46.0,-22.55,14.2,-34.75,961.21,49.36421,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,4012,2018-06-19 22:49:46:666
-0.102836,0.290995,10.020312,0.009587,-0.133691,0.017577,45.0,-22.7,13.7,-34.45,961.24,49.36421,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,4109,2018-06-19 22:49:46:763
-0.051194,0.300276,10.168506,0.011718,-0.441818,0.023436,47.0,-22.65,13.75,-34.65,961.15,49.36421,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,4211,2018-06-19 22:49:46:865
0.247286,0.258662,9.962084,0.005326,-0.457531,0.006924,53.0,-22.7,13.75,-34.45,961.09,49.36421,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,4310,2018-06-19 22:49:46:964
0.913251,0.308209,9.890982,0.005859,-0.608532,0.024235,63.0,-23.35,13.8,-34.3,961.24,50.46286,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,4410,2018-06-19 22:49:47:064
1.340762,0.323477,9.94906,0.005859,-0.721983,0.038616,61.0,-23.95,13.65,-34.15,961.24,50.46286,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,4517,2018-06-19 22:49:47:171
2.256408,0.302671,9.524244,0.003196,-0.458863,0.019441,35.0,-25.4,13.85,-33.4,961.24,50.46286,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,4621,2018-06-19 22:49:47:275
2.55833,0.31719,9.580528,0.009055,-0.378435,0.017577,35.0,-26.55,14.15,-32.6,961.15,50.46286,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,4709,2018-06-19 22:49:47:363
3.257227,0.3368,9.457334,0.03036,-0.861,0.09614,35.0,-29.3,14.7,-31.1,961.24,49.37413,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,4809,2018-06-19 22:49:47:463
3.689228,0.291743,9.1126,0.012517,-0.686563,0.03835,35.0,-30.5,14.9,-29.95,961.21,49.37413,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,4910,2018-06-19 22:49:47:564
4.136648,0.281115,8.775802,-0.005326,-0.339287,-0.006924,34.0,-31.8,14.9,-28.95,961.15,49.37413,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,5009,2018-06-19 22:49:47:663
4.583768,0.416733,8.795112,0.027697,-0.273507,0.072438,33.0,-34.45,16.2,-26.8,961.21,50.5927,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,5109,2018-06-19 22:49:47:763
4.822821,0.242496,8.518486,0.02024,-0.34195,0.045007,35.0,-35.5,16.7,-25.8,961.21,50.5927,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,5210,2018-06-19 22:49:47:864
5.390141,0.280816,8.270452,0.034355,-0.819721,0.061519,36.0,-37.5,17.55,-23.3,961.24,50.5927,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,5310,2018-06-19 22:49:47:964
5.83786,0.343386,7.969128,0.046339,-0.811731,0.075101,37.0,-38.4,18.1,-22.15,961.21,50.5927,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,5410,2018-06-19 22:49:48:064
6.599626,0.292641,7.280411,0.021305,-0.398675,0.033023,33.0,-40.45,19.25,-19.65,961.27,50.23691,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,5510,2018-06-19 22:49:48:164
6.799161,0.280068,7.068751,0.001864,-0.13156,0.011984,32.0,-41.1,19.45,-18.2,961.27,50.23691,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,5610,2018-06-19 22:49:48:264
6.906937,0.316592,7.204519,0.013848,-0.319047,0.033556,34.0,-41.9,19.75,-16.9,961.27,50.23691,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,5709,2018-06-19 22:49:48:363
7.490424,0.266296,6.42958,0.021572,-1.075917,0.04341,34.0,-43.1,19.5,-14.0,961.24,50.23691,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,5811,2018-06-19 22:49:48:465
7.900122,0.169448,5.400171,-0.059388,-0.433829,-0.029827,35.0,-43.9,19.6,-12.05,961.3,47.80583,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,5909,2018-06-19 22:49:48:563
8.341704,0.260608,5.208569,-0.047671,-0.443416,-0.013049,35.0,-45.2,19.5,-8.2,961.11,47.80583,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,6009,2018-06-19 22:49:48:663
8.534352,0.327669,5.191953,-0.007457,-0.598146,0.026898,35.0,-45.25,19.3,-6.75,961.23,47.80583,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,6110,2018-06-19 22:49:48:764
8.963512,0.247286,4.019142,0.016245,-0.894822,0.031159,24.0,-45.95,18.65,-3.35,961.23,47.43631,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,6211,2018-06-19 22:49:48:865
9.150024,0.239502,3.295996,-0.021572,-0.424508,-5.33E-4,11.0,-46.45,18.9,-1.25,961.17,47.43631,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,6309,2018-06-19 22:49:48:963
9.301806,0.245789,3.299888,-0.011984,-0.556867,0.009321,3.0,-46.65,18.85,0.6,961.23,47.43631,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,6410,2018-06-19 22:49:49:064
9.538466,0.249381,2.37556,0.020506,-1.087102,0.03542,11.0,-45.9,17.95,3.95,961.2,47.43631,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,6510,2018-06-19 22:49:49:164
9.635762,0.236808,1.54374,0.008522,-0.727842,0.026898,13.0,-45.9,18.15,5.65,961.26,47.43631,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,6610,2018-06-19 22:49:49:264
9.753418,0.188159,1.071023,-0.001864,-0.41279,0.014914,5.0,-45.45,18.3,10.45,961.29,50.50203,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,2 / 26,6709,2018-06-19 22:49:49:363
9.768986,0.219893,0.736918,0.013582,-0.556601,0.007989,6.0,-44.9,17.95,12.3,961.37,50.50203,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,6810,2018-06-19 22:49:49:464
9.771082,0.117356,-0.082928,-0.03835,-0.148604,0.009321,6.0,-44.1,18.25,15.75,961.19,50.50203,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,6910,2018-06-19 22:49:49:564
9.75237,0.131277,-0.068258,5.33E-4,-0.039681,-0.001864,6.0,-43.6,18.2,17.35,961.28,47.24611,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,7010,2018-06-19 22:49:49:664
9.787548,0.19235,-0.094304,-0.033023,0.0,0.01518,6.0,-43.6,18.35,18.85,961.16,47.24611,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,7109,2018-06-19 22:49:49:763
9.801918,0.151635,-0.068707,0.012783,-0.034355,0.008788,6.0,-42.55,17.75,20.5,961.25,47.24611,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,7210,2018-06-19 22:49:49:864
9.80042,0.191153,-0.066312,0.0253,-0.019974,0.009055,6.0,-42.45,17.65,20.75,961.19,47.24611,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,7310,2018-06-19 22:49:49:964
9.802218,0.174537,-0.097298,5.33E-4,-0.038083,0.01012,6.0,-42.05,17.2,21.5,961.28,47.51033,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,7409,2018-06-19 22:49:50:063
9.804612,0.178579,-0.139959,-0.008522,-0.018109,0.011452,6.0,-41.75,16.5,21.6,961.25,47.51033,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,7509,2018-06-19 22:49:50:163
9.80042,0.183668,-0.122595,-0.002663,-0.0253,0.013848,6.0,-41.5,16.7,21.35,961.36,47.51033,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,7609,2018-06-19 22:49:50:263
9.799972,0.175585,-0.159418,-0.004527,-0.019707,0.010919,6.0,-41.75,17.25,21.8,961.25,47.51419,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,7709,2018-06-19 22:49:50:363
9.802814,0.178579,-0.163161,-0.002663,-0.003462,0.010919,6.0,-41.7,17.05,21.75,961.22,47.51419,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,7810,2018-06-19 22:49:50:464
9.793534,0.182021,-0.16825,-0.003728,-0.014647,0.01012,6.0,-41.8,17.3,22.2,961.28,47.51419,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,7909,2018-06-19 22:49:50:563
9.801468,0.181872,-0.167951,-0.006392,-0.015979,0.011452,6.0,-41.7,17.6,22.2,961.19,47.51419,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,8010,2018-06-19 22:49:50:664
9.801318,0.175285,-0.192649,-0.010653,-0.022104,0.011185,6.0,-41.7,17.25,22.25,961.18,48.27246,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,8109,2018-06-19 22:49:50:763
9.803264,0.174537,-0.21166,-0.002663,-0.015446,0.008256,6.0,-41.95,18.05,22.6,961.15,48.27246,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,8209,2018-06-19 22:49:50:863
9.793684,0.183369,-0.216749,-0.003462,-0.013049,0.010386,6.0,-41.8,17.7,22.6,961.21,48.27246,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,8309,2018-06-19 22:49:50:963
9.787398,0.172441,-0.198038,-0.008522,-0.023436,0.007989,6.0,-41.6,17.7,22.85,961.24,48.27246,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,8410,2018-06-19 22:49:51:064
9.794134,0.169897,-0.2166,-0.009854,-0.022104,0.007723,6.0,-41.55,17.5,22.65,961.18,49.2585,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,8509,2018-06-19 22:49:51:163
9.788894,0.167651,-0.258812,-0.008522,-0.031159,0.01012,6.0,-41.65,17.3,22.15,961.24,49.2585,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,8610,2018-06-19 22:49:51:264
9.799972,0.176932,-0.284109,0.002397,-0.009854,0.009321,6.0,-41.6,17.1,22.1,961.18,49.2585,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,8710,2018-06-19 22:49:51:364
9.793834,0.170495,-0.270488,-0.002397,-0.014115,0.011718,6.0,-41.6,16.95,21.55,961.21,49.2585,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,8809,2018-06-19 22:49:51:463
9.798774,0.171394,-0.280367,-0.001598,-0.009321,0.011718,6.0,-41.7,17.5,21.45,961.27,48.61922,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,8910,2018-06-19 22:49:51:564
9.803414,0.174836,-0.289199,-0.002131,-0.007191,0.014914,6.0,-42.05,18.2,21.3,961.21,48.61922,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,9009,2018-06-19 22:49:51:663
9.804912,0.163759,-0.299527,2.66E-4,0.003196,0.008256,6.0,-41.95,18.4,21.4,961.33,48.61922,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,9109,2018-06-19 22:49:51:763
9.799222,0.169747,-0.282014,-0.002397,0.004261,0.011185,6.0,-41.85,19.05,21.85,961.24,48.61922,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,9209,2018-06-19 22:49:51:863
9.80057,0.174238,-0.268542,-0.003462,-0.019175,0.012783,6.0,-42.0,19.15,21.55,961.27,48.33885,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,9309,2018-06-19 22:49:51:963
9.793534,0.175285,-0.284259,0.001065,-0.029561,0.010386,6.0,-41.95,18.7,21.5,961.18,48.33885,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,9410,2018-06-19 22:49:52:064
9.792188,0.176034,-0.257614,7.99E-4,-0.067378,0.011718,6.0,-41.55,17.7,21.25,961.21,48.33885,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,9509,2018-06-19 22:49:52:163
9.796378,0.174238,-0.318538,-0.002397,-0.121973,0.018109,5.0,-41.25,17.3,21.6,961.21,47.8033,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,9610,2018-06-19 22:49:52:264
9.774674,0.156574,-0.605191,-0.007989,-0.28336,0.021572,5.0,-41.05,16.6,21.5,961.18,47.8033,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,9710,2018-06-19 22:49:52:364
9.77647,0.169897,-0.71656,0.004527,-0.268447,0.022903,5.0,-40.95,16.9,22.1,961.21,47.8033,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,9809,2018-06-19 22:49:52:463
9.736054,0.122595,-0.977318,0.011718,-0.177367,0.006924,5.0,-40.8,17.2,22.4,961.27,51.09378,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,9909,2018-06-19 22:49:52:563
9.686658,0.141007,-1.291814,0.013848,-0.510528,0.033822,4.0,-40.25,17.65,23.45,961.27,51.09378,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,10021,2018-06-19 22:49:52:675
9.623638,0.148192,-1.731749,-0.041812,-0.246609,0.02823,4.0,-40.05,18.1,24.5,961.33,51.09378,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,10109,2018-06-19 22:49:52:763
9.578282,0.083826,-1.949696,0.012517,-0.175236,0.013848,4.0,-39.7,18.7,25.8,961.27,51.09378,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,10210,2018-06-19 22:49:52:864
9.55059,0.077389,-2.023043,0.043143,-0.289486,0.004261,4.0,-39.1,18.6,26.6,961.27,47.56871,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,10310,2018-06-19 22:49:52:964
9.462872,0.078736,-2.446812,0.030893,-0.316384,0.002131,3.0,-37.95,18.6,28.05,961.24,47.56871,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,10410,2018-06-19 22:49:53:064
9.417516,0.092508,-2.669998,-0.005593,-0.206395,0.031425,1.0,-37.25,18.7,28.85,961.15,47.56871,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,10510,2018-06-19 22:49:53:164
9.346564,0.052092,-2.791844,-0.022104,-0.176834,0.013049,1.0,-36.7,18.7,29.6,961.27,47.56871,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,10610,2018-06-19 22:49:53:264
9.265134,0.108075,-3.083737,-0.059921,-0.376837,0.046073,1.0,-35.4,17.7,30.4,961.33,46.83298,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,10709,2018-06-19 22:49:53:363
9.196426,0.042512,-3.330424,-0.023968,-0.257261,0.028762,0.0,-34.85,17.6,30.95,961.15,46.83298,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,10810,2018-06-19 22:49:53:464
9.090896,0.035476,-3.602708,-0.001598,-0.147805,0.024501,0.0,-33.8,17.35,32.35,961.31,46.83298,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,10909,2018-06-19 22:49:53:563
9.012908,0.026345,-3.639082,0.013316,-0.182959,-0.008522,4.0,-33.1,16.6,33.0,961.21,46.83298,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,11009,2018-06-19 22:49:53:663
8.96845,0.03383,-3.76512,0.027963,-0.224504,-0.020506,0.0,-32.85,16.6,33.4,961.31,47.30864,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,11110,2018-06-19 22:49:53:764
8.897798,0.081131,-3.959416,-0.002397,-0.191748,0.006658,0.0,-31.6,16.65,34.4,961.28,47.30864,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,11210,2018-06-19 22:49:53:864
8.813972,0.051792,-4.115691,0.010919,-0.276702,-0.015446,0.0,-31.1,16.65,34.85,961.15,47.30864,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,11310,2018-06-19 22:49:53:964
8.712034,0.097298,-4.434229,-0.009854,-0.070574,0.039681,0.0,-30.1,17.3,35.6,961.25,47.30864,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,11410,2018-06-19 22:49:54:064
8.656948,0.05778,-4.410428,-0.027963,-0.092412,0.017577,3.0,-29.7,17.5,36.2,961.25,47.60587,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,11509,2018-06-19 22:49:54:163
8.621172,0.065115,-4.551734,-0.014647,-0.074835,0.009854,3.0,-28.85,17.35,36.5,961.25,47.60587,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,11609,2018-06-19 22:49:54:263
8.599768,0.073797,-4.599186,-0.001864,-0.053263,0.008256,3.0,-28.55,17.55,36.7,961.28,47.60587,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,11710,2018-06-19 22:49:54:364
8.548124,0.076192,-4.688699,-0.006125,-0.069509,0.021572,3.0,-27.9,17.4,37.2,961.28,48.90224,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,11810,2018-06-19 22:49:54:464
8.525222,0.071551,-4.723128,-0.010386,-0.050067,0.013582,3.0,-27.9,17.9,37.85,961.31,48.90224,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,11910,2018-06-19 22:49:54:564
8.502918,0.068258,-4.747976,-0.01012,-0.030893,0.008788,3.0,-27.6,17.5,37.8,961.22,48.90224,43.43826,-96.68995,1311.6129,NaN,,,161.29355,,1 / 26,12010,2018-06-19 22:49:54:664
